cement,slag,flyash,water,superplasticizer,coarseaggregate,fineaggregate,age,w/c,age_c,age_f,age_class_1,age_class_2,age_class_3,csMPa
322.5,148.6,0.0,185.8,8.5,951.0,709.5,28,0.576124031007752,class_2,2,0,1,0,52.43
164.2,0.0,200.1,181.2,12.6,849.3,846.0,28,1.1035322777101095,class_2,2,0,1,0,15.09
313.8,0.0,112.6,169.9,10.1,925.3,782.9,28,0.541427660930529,class_2,2,0,1,0,38.46
321.4,0.0,127.9,182.5,11.5,870.1,779.7,28,0.5678282514001245,class_2,2,0,1,0,37.27
139.7,163.9,127.7,236.7,5.8,868.6,655.6,28,1.6943450250536864,class_2,2,0,1,0,35.23
288.4,121.0,0.0,177.4,7.0,907.9,829.5,28,0.615117891816921,class_2,2,0,1,0,42.14
298.2,0.0,107.0,209.7,11.1,879.6,744.2,28,0.7032193158953722,class_2,2,0,1,0,31.88
264.5,111.0,86.5,195.5,5.9,832.6,790.4,28,0.7391304347826086,class_2,2,0,1,0,41.54
159.8,250.0,0.0,168.4,12.2,1049.3,688.2,28,1.053817271589487,class_2,2,0,1,0,39.46
166.0,259.7,0.0,183.2,12.7,858.8,826.8,28,1.1036144578313252,class_2,2,0,1,0,37.92
276.4,116.0,90.3,179.6,8.9,870.1,768.3,28,0.6497829232995659,class_2,2,0,1,0,44.28
322.2,0.0,115.6,196.0,10.4,817.9,813.4,28,0.6083178150217257,class_2,2,0,1,0,31.18
148.5,139.4,108.6,192.7,6.1,892.4,780.0,28,1.2976430976430975,class_2,2,0,1,0,23.7
159.1,186.7,0.0,175.6,11.3,989.6,788.9,28,1.103708359522313,class_2,2,0,1,0,32.77
260.9,100.5,78.3,200.6,8.6,864.5,761.5,28,0.7688769643541588,class_2,2,0,1,0,32.4
