Protocol,Compounds,InputFields,Iterations,NumPending,Hour,Day,Class
J,99,831,20,0,19.95,Tue,VF
J,9910,52,20,29,9.616666667,Thu,M
J,102,368,20,0,14.76666667,Tue,VF
J,99,364,30,0,16.63333333,Tue,VF
J,106,52,20,0,10.05,Tue,VF
J,102,810,100,0,14.51666667,Mon,M
J,106,804,200,0,13.63333333,Mon,M
J,100,803,20,0,13.91666667,Mon,F
J,107,867,200,0,9.966666667,Tue,M
J,102,99,20,0,17.95,Tue,VF
K,142,42,10,0,16.75,Tue,VF
K,155,41,10,0,16,Thu,VF
K,905,28,10,0,16.71666667,Tue,VF
K,912,27,10,0,17.08333333,Tue,VF
K,912,36,10,0,17.18333333,Tue,VF
K,908,51,10,0,16.26666667,Thu,F
L,1003,4349,20,0,13.98333333,Tue,F
L,104,3326,20,0,10.13333333,Fri,VF
L,101,3358,20,0,16.23333333,Wed,VF
L,96,3507,20,0,9.966666667,Fri,VF
L,95,3535,20,0,10.8,Wed,VF
L,96,3570,20,0,10.38333333,Fri,VF
L,95,3603,20,0,16.55,Wed,VF
L,102,4293,20,0,13.81666667,Tue,VF
L,106,4617,20,0,16.43333333,Fri,VF
L,95,5012,20,0,16.73333333,Fri,VF
L,107,5609,20,0,16.2,Fri,VF
L,99,13741,10,0,13.73333333,Thu,VF
L,99,11515,20,0,16.36666667,Thu,VF
L,110,11521,20,0,16.76666667,Thu,VF
L,1059,2778,10,0,5.766666667,Thu,VF
L,1067,2776,10,0,5.716666667,Thu,VF
L,1068,2784,20,0,10.41666667,Mon,VF
L,1055,4784,10,0,14.23333333,Mon,VF
L,1064,1843,10,0,6.033333333,Fri,VF
L,1064,1841,10,0,6.716666667,Fri,VF
L,1055,1839,10,0,6.716666667,Fri,VF
L,109,3362,20,0,12.53333333,Mon,VF
L,117,6202,20,0,13.2,Mon,VF
L,124,4767,20,0,16.8,Fri,VF
L,128,4949,20,0,16.51666667,Fri,VF
L,132,6544,20,0,16.78333333,Fri,VF
L,131,6637,20,0,10.65,Mon,VF
L,131,6661,20,0,9.416666667,Mon,VF
L,141,781,20,0,9.583333333,Mon,VF
L,138,1078,20,0,9.5,Mon,VF
L,135,2522,20,0,9.5,Mon,VF
L,141,2804,20,0,9.466666667,Mon,VF
L,137,138,20,0,9.533333333,Mon,VF
L,133,10318,20,0,11.01666667,Mon,VF
L,1416,2760,10,0,11.78333333,Wed,VF
L,1413,2755,10,0,12.61666667,Wed,VF
L,1406,2757,10,0,6.966666667,Wed,VF
L,1413,2757,10,0,12.61666667,Wed,VF
L,150,5846,20,0,16.28333333,Fri,VF
L,147,5936,20,0,18.7,Tue,VF
L,153,2434,20,0,4.65,Fri,VF
L,152,2610,20,0,5.266666667,Fri,VF
L,145,8734,20,0,12.11666667,Fri,VF
L,1504,4440,20,0,14.05,Tue,F
L,143,3538,20,0,10,Fri,VF
L,156,3568,20,0,10.88333333,Wed,VF
L,147,3628,20,0,10.21666667,Fri,VF
L,145,3659,20,0,10.43333333,Fri,VF
L,147,2341,20,0,20.85,Mon,VF
L,166,6060,20,0,17.91666667,Tue,VF
L,168,7578,100,0,13.53333333,Fri,F
L,174,11369,100,0,13.63333333,Fri,F
L,176,12572,20,0,15.81666667,Thu,VF
L,168,12602,20,0,13.8,Thu,VF
L,180,12596,20,0,14.43333333,Thu,F
L,184,8021,20,0,16.7,Fri,VF
L,206,5196,20,0,9.083333333,Tue,VF
L,202,5202,20,0,9.066666667,Tue,VF
L,192,390,20,0,10.05,Thu,VF
L,197,2460,20,0,9.4,Mon,VF
L,206,3693,20,0,9.466666667,Mon,VF
L,206,7055,20,0,17.46666667,Mon,VF
L,227,251,20,0,14.98333333,Wed,VF
L,223,253,40,0,15,Wed,F
L,222,13412,20,0,14.76666667,Tue,F
L,223,15424,20,0,13.46666667,Tue,F
L,223,23133,20,0,18.03333333,Mon,F
L,228,19878,20,0,15.21666667,Tue,F
L,223,19884,20,0,15.18333333,Tue,F
L,221,29820,20,0,9.816666667,Tue,F
L,219,3658,20,0,14.41666667,Tue,VF
L,221,3663,20,0,11.41666667,Tue,VF
L,219,5494,20,0,18.03333333,Mon,VF
L,221,8380,20,0,15.25,Tue,VF
L,229,12568,20,0,9.85,Tue,F
L,227,7197,20,0,10.15,Mon,VF
L,222,7199,20,0,9.7,Mon,VF
L,228,32549,20,0,13.06666667,Fri,M
L,234,7232,20,0,11.2,Fri,VF
L,232,7780,20,0,14.18333333,Tue,VF
L,224,8081,20,0,16.61666667,Fri,VF
L,222,9377,20,0,13.85,Tue,VF
L,226,3639,200,0,17.8,Fri,F
L,226,7738,20,0,15.01666667,Tue,VF
L,233,3782,20,0,10.46666667,Fri,VF
L,229,4256,20,0,15.7,Fri,VF
L,234,6447,20,0,15.9,Fri,VF
L,242,4597,20,0,7.866666667,Mon,VF
L,231,6902,20,0,7.933333333,Mon,VF
L,242,5264,10,0,8.216666667,Mon,VF
L,234,7886,10,0,8.216666667,Mon,VF
L,229,8311,20,0,11.3,Fri,VF
L,230,960,20,0,11.36666667,Fri,VF
L,240,6698,20,0,18.15,Fri,VF
L,238,7119,20,0,11.6,Mon,VF
L,244,8795,20,0,14.86666667,Tue,VF
L,250,4525,20,0,10.75,Fri,VF
L,245,566,20,0,11.4,Fri,VF
L,241,844,20,0,11.46666667,Fri,VF
L,247,7599,20,0,12.46666667,Fri,VF
L,32,5134,20,0,15.96666667,Mon,VF
L,23,5639,20,0,11.03333333,Wed,VF
L,25,16050,20,0,16.98333333,Mon,VF
L,2502,27004,20,0,12.33333333,Wed,M
L,2509,10438,20,0,9.75,Wed,F
L,2512,11277,20,0,18.46666667,Tue,F
L,2517,11280,20,0,9.816666667,Wed,F
L,2510,13827,20,0,10.81666667,Wed,F
L,2512,15627,20,0,10.25,Wed,M
L,20,3123,20,0,11.01666667,Wed,VF
L,32,3387,20,0,9.233333333,Wed,VF
L,27,3417,20,0,16.3,Fri,VF
L,31,3599,20,0,16.11666667,Fri,VF
L,22,4165,20,0,16.55,Fri,VF
L,26,4435,20,0,10.96666667,Wed,VF
L,21,933,20,0,10.98333333,Wed,VF
L,29,2039,20,0,16.45,Wed,VF
L,28,2309,20,0,10.23333333,Fri,VF
L,21,2456,20,0,9.9,Fri,VF
L,27,2519,20,0,10.66666667,Wed,VF
L,20,2670,20,0,10.03333333,Fri,VF
L,31,2881,20,0,16.15,Wed,VF
L,26,2617,20,0,10.45,Wed,VF
L,20,3929,20,0,10.16666667,Wed,VF
L,33,2642,20,0,13.95,Wed,VF
L,283,3684,200,0,16.56666667,Wed,F
L,283,3660,200,0,17.6,Fri,F
L,299,10984,20,0,15.53333333,Fri,F
L,309,11640,20,0,16.03333333,Fri,F
L,313,15394,20,0,14.61666667,Fri,F
L,3137,56671,20,0,16.68333333,Wed,L
L,37,3513,100,0,10.28333333,Thu,VF
L,30,3800,100,0,16.11666667,Tue,VF
L,27,3995,100,0,10.86666667,Tue,VF
L,31,5999,100,0,10.75,Tue,VF
L,39,6001,100,0,10.76666667,Tue,VF
L,31,6004,100,0,17.36666667,Thu,VF
L,36,6001,100,0,15.76666667,Thu,F
L,39,9001,100,0,15.8,Thu,VF
L,35,1803,100,0,8.866666667,Thu,VF
L,38,21930,100,0,17.73333333,Tue,F
L,30,21964,100,0,10.53333333,Thu,F
L,32,2941,100,0,10,Thu,VF
L,3250,4198,20,0,8.55,Mon,F
L,328,1018,20,0,13.76666667,Mon,VF
L,334,1017,20,0,11.45,Thu,VF
L,34,4862,100,0,15.8,Mon,VF
L,30,5013,100,0,16.11666667,Mon,VF
L,26,5011,100,0,16.01666667,Mon,VF
L,328,6524,20,0,15.13333333,Fri,VF
L,3675,2958,20,0,11.66666667,Wed,F
L,364,5823,50,0,11,Fri,F
L,3742,1300,20,0,14.66666667,Wed,F
L,379,7261,20,0,14.53333333,Tue,VF
L,38,11218,20,0,10.58333333,Tue,VF
L,43,11251,20,0,13.86666667,Tue,VF
L,402,656,20,0,11.58333333,Thu,VF
L,407,664,20,0,12.23333333,Thu,VF
L,403,6737,20,0,9.033333333,Tue,VF
L,404,1016,20,0,10.55,Thu,VF
L,408,65,20,0,11.46666667,Thu,VF
L,403,68,20,0,14.73333333,Thu,VF
L,421,211,20,0,16.9,Tue,VF
L,414,55920,20,0,11.15,Fri,M
L,40,6213,20,0,15.46666667,Tue,VF
L,37,6990,20,0,11.45,Tue,VF
L,42,11674,20,0,14.23333333,Tue,VF
L,38,21145,20,0,15.76666667,Tue,VF
L,40,21146,20,0,14.23333333,Wed,VF
L,48,21148,20,0,13.98333333,Tue,VF
L,51,23636,20,0,11.98333333,Thu,VF
L,4511,1103,20,0,16.6,Wed,F
L,456,4861,20,0,14.73333333,Tue,VF
L,448,7294,20,0,14.66666667,Tue,VF
L,449,4818,20,0,13.93333333,Tue,VF
L,453,7225,20,0,13.95,Tue,VF
L,450,7231,20,0,13.91666667,Tue,VF
L,465,489,20,0,15.28333333,Thu,VF
L,460,494,20,0,10.85,Thu,F
L,459,1220,10,0,10.41666667,Thu,VF
L,462,1829,10,0,10.03333333,Fri,VF
L,455,63,20,0,16.93333333,Wed,VF
L,453,67,20,0,14.16666667,Wed,VF
L,463,68,20,0,16.66666667,Wed,VF
L,461,2121,20,0,19.31666667,Mon,VF
L,467,3235,20,0,15.68333333,Wed,VF
L,463,5315,20,0,19.68333333,Mon,VF
L,49,6604,20,0,10.71666667,Fri,VF
L,42,7589,20,0,12.15,Fri,VF
L,54,15806,20,0,11.98333333,Fri,VF
L,493,4437,20,0,13.91666667,Tue,VF
L,54,3122,20,0,10.3,Fri,VF
L,45,3207,20,0,9.933333333,Fri,VF
L,55,3272,20,0,10.75,Wed,VF
L,58,3386,20,0,10.08333333,Fri,VF
L,49,3416,20,0,16.18333333,Wed,VF
L,47,3840,20,0,17.23333333,Tue,VF
L,43,4258,20,0,16.36666667,Fri,VF
L,58,4648,20,0,16.16666667,Fri,VF
L,55,5134,20,0,16.61666667,Fri,VF
L,43,5283,20,0,16.75,Mon,VF
L,533,5217,20,0,22.2,Mon,VF
L,528,5180,20,0,18.36666667,Thu,VF
L,537,2402,20,0,10.61666667,Wed,VF
L,536,3839,20,0,13.9,Tue,VF
L,531,4303,20,0,7.683333333,Fri,VF
L,534,6444,20,0,10.16666667,Fri,VF
L,554,3177,20,0,14.75,Mon,VF
L,567,4772,20,0,13.51666667,Mon,VF
L,561,3201,20,0,15.35,Mon,VF
L,564,3202,20,0,14.13333333,Mon,VF
L,592,6986,20,0,14.98333333,Mon,F
L,61,391,11,0,11.06666667,Thu,VF
L,55,8254,20,0,9.333333333,Wed,VF
L,61,1498,20,0,21.6,Mon,VF
L,56,3896,20,0,15.46666667,Thu,VF
L,62,17523,20,0,10.11666667,Mon,VF
L,724,13740,100,0,13.41666667,Thu,M
L,76,204,20,0,17.41666667,Thu,VF
L,67,5443,20,0,15.85,Wed,VF
L,80,5658,20,0,16.8,Wed,VF
L,747,13684,100,0,18.05,Thu,M
L,69,5504,20,0,16.48333333,Wed,VF
L,739,13743,100,0,17.28333333,Thu,M
L,70,4473,20,0,21,Wed,VF
L,83,11608,50,0,13.15,Thu,F
L,781,33421,20,0,14,Fri,M
L,776,33420,20,0,17.98333333,Wed,M
L,785,1024,20,0,21.63333333,Tue,VF
L,785,33422,20,0,14.03333333,Fri,M
L,778,33420,20,0,14.38333333,Fri,M
L,783,33419,20,0,14.35,Fri,M
L,74,20037,20,0,10.83333333,Tue,VF
L,877,6239,20,0,14.41666667,Mon,F
L,882,572,20,0,17.45,Tue,VF
L,888,6632,20,0,17.5,Tue,F
L,889,9385,20,0,17.55,Tue,F
L,890,13017,20,0,16.81666667,Fri,F
L,881,1675,20,0,17.61666667,Tue,VF
L,86,6477,20,0,10.45,Tue,VF
L,104,283,20,0,14.81666667,Wed,VF
L,96,285,40,0,14.63333333,Wed,VF
M,1003,431,20,9,15.61666667,Tue,L
M,98,316,20,0,10.11666667,Fri,F
M,106,323,20,0,16.21666667,Wed,F
M,96,334,20,0,9.983333333,Fri,F
M,107,332,20,75,10.86666667,Wed,F
M,102,333,20,0,10.33333333,Fri,VF
M,101,339,20,2,16.55,Wed,VF
M,93,418,20,37,13.83333333,Tue,F
M,102,446,20,1,16.4,Fri,F
M,104,490,20,0,16.71666667,Fri,F
M,99,539,20,135,16.2,Fri,F
M,106,965,10,1,14.05,Thu,F
M,96,1118,20,0,15.81666667,Sun,F
M,100,1300,20,0,14.06666667,Fri,M
M,101,2447,10,0,10.08333333,Tue,F
M,99,1080,20,129,16.41666667,Thu,F
M,107,1074,20,47,16.78333333,Thu,F
M,108,838,20,0,11.01666667,Fri,F
M,110,372,20,0,17.58333333,Wed,VF
M,104,365,20,0,19.83333333,Wed,F
M,103,366,20,0,21.53333333,Wed,F
M,1062,405,10,24,13.9,Wed,M
M,1062,411,10,0,13.58333333,Wed,F
M,1066,408,10,0,13.56666667,Wed,F
M,1053,414,10,8,13.56666667,Wed,F
M,1057,415,10,5,13.55,Wed,F
M,112,479,20,146,12.5,Mon,F
M,106,486,20,0,12.48333333,Mon,F
M,105,894,20,645,11.38333333,Fri,M
M,103,914,20,634,14.93333333,Fri,L
M,1119,1398,50,0,8.816666667,Thu,M
M,105,478,20,13,14.05,Mon,F
M,119,992,20,0,9.516666667,Fri,F
M,110,2423,20,0,12,Thu,M
M,123,852,20,0,9.316666667,Mon,VF
M,119,866,20,3517,13.28333333,Mon,M
M,113,866,20,0,9.3,Mon,VF
M,118,2484,20,0,15.75,Mon,F
M,124,174,20,0,22.06666667,Wed,M
M,118,1050,20,0,18.53333333,Thu,F
M,116,1216,20,0,18.76666667,Thu,F
M,119,1220,20,0,19.46666667,Thu,F
M,129,6748,20,0,20.13333333,Wed,M
M,118,1732,20,0,19.83333333,Wed,F
M,123,2887,20,0,20.23333333,Wed,M
M,128,471,20,0,16.76666667,Fri,F
M,121,473,20,0,16.48333333,Fri,F
M,121,846,20,0,17.18333333,Tue,F
M,124,1120,20,0,10.18333333,Thu,F
M,132,931,20,0,16.76666667,Fri,F
M,130,664,20,0,16.68333333,Tue,F
M,142,911,50,0,12.51666667,Mon,F
M,144,914,50,0,10.73333333,Mon,F
M,139,940,20,0,9.416666667,Mon,VF
M,138,946,20,217,10.66666667,Mon,F
M,137,117,20,0,9.566666667,Mon,VF
M,136,166,20,288,9.516666667,Mon,F
M,141,361,20,38,9.483333333,Mon,VF
M,145,377,20,54,9.5,Mon,VF
M,130,22,20,95,9.533333333,Mon,VF
M,1402,565,50,1,12.31666667,Thu,M
M,1395,754,50,1,12.46666667,Thu,M
M,1404,925,50,1,12.63333333,Thu,M
M,1394,1188,50,1,13.23333333,Thu,M
M,1401,1412,50,1,17.51666667,Wed,M
M,1406,1412,50,6,22.98333333,Tue,M
M,1392,1428,20,4,19.21666667,Tue,F
M,1397,200,50,0,13.91666667,Thu,M
M,135,990,20,0,10.55,Mon,F
M,145,167,20,0,14.81666667,Wed,VF
M,140,572,20,0,18.75,Tue,F
M,139,583,20,0,16.26666667,Fri,F
M,138,790,20,27,11.81666667,Fri,F
M,149,795,20,0,11.81666667,Fri,F
M,149,1429,20,24,7.966666667,Fri,VF
M,154,909,20,18,17.85,Thu,F
M,148,916,20,338,17.86666667,Thu,F
M,145,297,20,14,13.78333333,Wed,F
M,148,4802,20,3056,13.65,Thu,F
M,147,779,20,0,12.16666667,Fri,F
M,152,1472,20,8,12.96666667,Wed,F
M,145,229,20,0,13.23333333,Wed,VF
M,153,390,10,0,16.86666667,Tue,VF
M,143,393,10,0,16.8,Tue,VF
M,143,397,10,0,16.85,Fri,F
M,143,396,10,1,17.6,Fri,F
M,151,392,10,2,10.25,Fri,VF
M,148,396,10,2,11.06666667,Thu,F
M,147,389,10,2,16.86666667,Thu,F
M,20,36,20,0,6.2,Wed,VF
M,1502,427,20,0,16.26666667,Tue,L
M,154,344,20,98,10.88333333,Wed,VF
M,149,351,20,0,10.41666667,Fri,F
M,152,350,20,26,16.61666667,Wed,F
M,155,350,20,33,10.18333333,Fri,VF
M,152,350,20,3,10.01666667,Fri,VF
M,157,350,20,0,16.25,Wed,VF
M,153,534,20,0,18.28333333,Tue,F
M,143,544,20,0,18.58333333,Tue,F
M,151,161,20,0,11.61666667,Wed,F
M,146,156,20,0,10.78333333,Wed,F
M,161,231,20,0,20.9,Mon,F
M,162,2633,20,0,14.15,Wed,F
M,159,63,20,0,12.65,Wed,VF
M,160,349,20,56,12.45,Wed,F
M,149,529,20,0,12.46666667,Wed,VF
M,151,837,20,0,16.9,Fri,F
M,159,836,20,1,8.583333333,Fri,F
M,153,844,20,61,17.5,Tue,F
M,152,843,20,0,16.93333333,Fri,VF
M,161,868,20,0,15.68333333,Wed,VF
M,154,993,20,0,18.16666667,Wed,F
M,159,1003,20,0,18.38333333,Thu,VF
M,153,1004,20,0,15.71666667,Wed,F
M,149,1515,20,0,12.63333333,Wed,F
M,155,160,20,0,12.43333333,Wed,VF
M,149,175,20,8,12.53333333,Wed,VF
M,163,847,50,0,15.58333333,Mon,F
M,156,550,20,0,18.25,Tue,F
M,167,570,20,0,17.96666667,Tue,F
M,166,545,20,0,17.41666667,Tue,F
M,165,409,20,2,21.3,Tue,F
M,176,1079,100,0,13.86666667,Fri,M
M,168,1079,100,0,14.08333333,Fri,L
M,169,677,50,0,9.916666667,Wed,F
M,164,678,50,0,17.63333333,Tue,F
M,175,675,50,0,16.7,Mon,F
M,172,844,50,0,16.1,Mon,F
M,175,1185,20,186,14.46666667,Thu,F
M,179,1184,20,0,13.83333333,Thu,F
M,170,1186,20,41,15.83333333,Thu,F
M,180,1468,20,0,15.73333333,Tue,F
M,25,421,20,0,11.58333333,Wed,F
M,20,109,20,0,14.26666667,Wed,VF
M,178,1110,20,34,16.71666667,Fri,F
M,185,225,20,1,9.5,Thu,VF
M,20,316,20,0,11.56666667,Mon,F
M,20,74,20,0,16.61666667,Thu,VF
M,20,259,20,0,14.18333333,Fri,VF
M,199,604,20,59,17.95,Mon,VF
M,191,603,20,1,17.95,Mon,F
M,203,623,20,0,18.4,Mon,F
M,190,622,20,1,18.4,Mon,VF
M,191,79,20,287,17.76666667,Mon,F
M,20,304,20,0,11.26666667,Wed,VF
M,20,25,20,0,10.95,Wed,VF
M,24,12,20,0,10.85,Wed,VF
M,215,55,20,1,8.083333333,Thu,VF
M,211,996,20,1,17.58333333,Mon,VF
M,227,1238,20,0,14.86666667,Tue,M
M,214,2221,20,0,15.15,Tue,M
M,216,2225,20,0,18.11666667,Mon,M
M,228,2234,20,0,15.15,Tue,M
M,219,2835,20,0,15.48333333,Tue,M
M,214,2849,20,0,10,Tue,M
M,215,2855,20,0,15.51666667,Tue,M
M,217,537,20,0,11.51666667,Tue,F
M,231,544,20,0,18.06666667,Mon,F
M,223,542,20,0,14.98333333,Tue,F
M,231,547,20,0,11.53333333,Tue,M
M,224,542,20,0,14.98333333,Tue,M
M,220,1177,20,0,15.38333333,Tue,M
M,225,1197,20,0,15.35,Tue,M
M,220,1207,20,0,9.916666667,Tue,F
M,233,1024,20,83,18.18333333,Fri,F
M,235,1027,20,0,9.766666667,Mon,F
M,231,709,20,12,11.2,Fri,F
M,232,1090,20,0,14.1,Tue,F
M,231,1139,20,66,16.63333333,Fri,F
M,236,1353,20,185,13.83333333,Tue,F
M,237,535,200,0,18.6,Fri,L
M,231,1254,20,124,11.11666667,Wed,F
M,27,738,20,0,9.983333333,Thu,F
M,233,1093,20,0,14.98333333,Tue,F
M,228,1349,20,0,15.3,Tue,F
M,238,377,20,0,10.61666667,Fri,M
M,241,387,20,0,15.65,Thu,M
M,242,421,20,202,15.91666667,Fri,M
M,235,633,20,303,16.3,Fri,M
M,236,670,20,0,8,Mon,F
M,239,669,20,0,7.966666667,Mon,M
M,243,243,20,3,13.96666667,Wed,M
M,230,775,20,46,11.31666667,Fri,F
M,235,984,20,0,15.73333333,Fri,F
M,229,99,20,0,11.38333333,Fri,F
M,244,1007,20,5,11.61666667,Mon,F
M,231,1249,20,16,10.3,Wed,F
M,236,1264,20,0,14.86666667,Tue,F
M,30,1018,20,0,14.31666667,Mon,F
M,243,1059,20,0,12.46666667,Fri,F
M,251,1207,20,0,17.11666667,Wed,F
M,30,490,20,0,11.03333333,Wed,F
M,30,491,20,0,16.06666667,Mon,F
M,31,1423,20,86,17.01666667,Mon,F
M,2527,49,20,0,10.11666667,Tue,L
M,254,198,10,3,11.11666667,Mon,L
M,31,311,20,0,16.3,Fri,VF
M,20,330,20,0,9.25,Wed,VF
M,29,354,20,0,16.13333333,Fri,F
M,33,372,20,0,11.01666667,Wed,F
M,20,399,20,0,16.55,Fri,F
M,28,86,20,0,11,Wed,VF
M,26,188,20,0,16.45,Wed,VF
M,28,216,20,0,10.23333333,Fri,VF
M,32,233,20,0,9.916666667,Fri,VF
M,30,243,20,0,10.66666667,Wed,VF
M,28,259,20,0,10.03333333,Fri,VF
M,28,280,20,0,16.16666667,Wed,VF
M,22,285,20,0,11.01666667,Wed,VF
M,275,1315,20,2,11.45,Wed,F
M,274,1314,20,30,11.56666667,Wed,F
M,272,1299,20,11,9.416666667,Wed,F
M,266,1311,20,0,16.75,Tue,F
M,2718,384,20,0,1.15,Thu,L
M,270,1307,20,2,12.08333333,Wed,F
M,273,1315,20,2,13.96666667,Wed,F
M,274,1316,20,0,14.68333333,Wed,F
M,280,1240,20,0,17,Tue,F
M,276,522,20,0,17,Fri,F
M,283,525,20,4,16.96666667,Fri,F
M,281,626,20,48,17.8,Mon,F
M,272,636,20,1,17.76666667,Mon,F
M,26,363,20,0,10.16666667,Wed,VF
M,278,541,200,0,17.33333333,Wed,L
M,285,1017,20,0,18.33333333,Mon,F
M,283,1322,20,489,10.91666667,Wed,F
M,276,1336,20,367,10.95,Wed,F
M,285,529,200,0,18.48333333,Fri,L
M,295,932,20,0,18.68333333,Mon,F
M,35,383,20,0,15.55,Fri,F
M,22,90,20,0,11.38333333,Thu,VF
M,26,1211,20,1,10.83333333,Thu,VF
M,30,148,20,0,10.83333333,Thu,VF
M,30,10,20,0,11.65,Thu,VF
M,25,267,20,0,10.91666667,Thu,VF
M,305,1343,20,0,16.15,Wed,F
M,293,1351,20,1,16.23333333,Wed,F
M,295,1536,20,16,18.21666667,Fri,F
M,304,1837,20,0,17.66666667,Fri,F
M,305,1021,20,0,15.61666667,Fri,M
M,311,1107,20,1942,16.21666667,Fri,M
M,306,1472,20,60,14.53333333,Fri,F
M,309,1482,20,129,14.73333333,Fri,M
M,3139,5448,20,0,4.483333333,Thu,L
M,311,529,20,2,13.35,Mon,F
M,39,349,20,0,15.05,Fri,F
M,31,562,100,0,10.88333333,Tue,M
M,30,572,100,0,10.91666667,Tue,M
M,39,855,100,0,16.08333333,Thu,M
M,33,149,100,0,8.95,Thu,M
M,32,217,100,0,10.1,Thu,M
M,39,2161,100,0,10.91666667,Thu,M
M,35,2161,100,0,18.23333333,Tue,L
M,33,275,100,0,10.38333333,Thu,M
M,33,281,100,0,17.85,Tue,M
M,324,1351,20,0,15.58333333,Thu,F
M,322,1352,20,11,13.06666667,Thu,F
M,328,1352,20,15,15.55,Thu,F
M,329,103,20,0,13.81666667,Mon,F
M,330,98,20,1,11.48333333,Thu,F
M,26,414,100,0,16.15,Mon,M
M,40,419,100,0,16.26666667,Mon,M
M,33,458,100,0,15.86666667,Mon,M
M,29,468,100,0,15.91666667,Mon,M
M,334,924,20,0,15.15,Fri,F
M,30,507,20,0,15.95,Thu,F
M,347,1206,20,0,12.06666667,Tue,F
M,338,1572,20,20,9.083333333,Wed,F
M,42,12,20,0,13.25,Thu,VF
M,355,706,20,0,19.43333333,Thu,F
M,359,713,20,2,19.66666667,Thu,F
M,368,74,20,26,20.13333333,Thu,F
M,369,172,20,0,20.76666667,Thu,F
M,362,417,20,0,10.25,Fri,M
M,374,801,50,0,11.31666667,Fri,M
M,373,377,20,0,13.53333333,Wed,F
M,3740,185,20,41,15.13333333,Wed,M
M,401,998,20,0,17.33333333,Thu,M
M,42,660,20,0,11.76666667,Fri,M
M,32,1046,20,4,10.61666667,Tue,F
M,42,1045,20,79,13.91666667,Tue,F
M,395,94,20,0,12.33333333,Thu,M
M,398,94,20,0,11.63333333,Thu,M
M,400,847,20,4,9,Tue,F
M,400,97,20,1,10.6,Thu,F
M,414,1136,20,4,13.63333333,Tue,F
M,415,1150,20,4,18.46666667,Tue,F
M,411,352,20,0,2.866666667,Sat,F
M,411,432,20,0,9.983333333,Wed,F
M,402,429,20,0,13.58333333,Mon,F
M,408,61,20,115,13.75,Thu,M
M,404,65,20,3,14.95,Thu,M
M,425,24,20,0,16.81666667,Tue,F
M,421,23,20,0,16.98333333,Tue,F
M,417,5485,20,0,11.51666667,Fri,L
M,422,34,20,0,16.86666667,Mon,M
M,442,2247,20,2994,13.25,Mon,M
M,46,577,20,0,15.5,Tue,F
M,47,654,20,0,11.48333333,Tue,F
M,41,2062,20,0,15.81666667,Tue,F
M,38,2080,20,0,14.3,Wed,F
M,438,110,20,0,11.81666667,Mon,M
M,447,695,20,206,12,Mon,M
M,46,2077,20,1,12.01666667,Thu,F
M,4511,157,20,49,17.15,Wed,L
M,452,704,20,0,16.8,Tue,L
M,453,711,20,0,15.2,Tue,M
M,462,712,20,0,15.91666667,Tue,L
M,452,709,20,0,14.38333333,Tue,M
M,460,724,20,0,15.9,Tue,L
M,458,130,20,0,14.68333333,Thu,F
M,459,487,20,3,13.53333333,Thu,M
M,465,186,10,2,17.01666667,Thu,F
M,457,182,10,3,17.41666667,Tue,F
M,454,185,10,3,13.75,Fri,M
M,459,181,10,3,11.06666667,Tue,M
M,456,1233,20,0,1.933333333,Fri,F
M,464,311,20,0,19.4,Mon,F
M,459,426,20,0,6.15,Fri,F
M,470,452,20,0,10.76666667,Wed,F
M,460,453,20,0,10.58333333,Wed,F
M,458,456,20,0,16.21666667,Tue,F
M,457,459,20,1,15.68333333,Wed,F
M,462,458,20,37,16.9,Mon,M
M,470,466,20,11,16.88333333,Mon,F
M,466,556,20,2,16.38333333,Mon,F
M,461,607,20,0,14.36666667,Wed,M
M,465,614,20,24,14.35,Wed,M
M,469,677,20,1,17.71666667,Mon,M
M,461,679,20,0,17.66666667,Mon,F
M,471,731,20,3,8.483333333,Wed,M
M,465,734,20,0,19.68333333,Mon,F
M,469,105,20,245,15.65,Mon,M
M,463,957,20,0,17.13333333,Wed,M
M,40,439,20,0,17.55,Tue,F
M,44,434,20,0,0.183333333,Mon,F
M,50,432,20,0,0.133333333,Fri,F
M,45,477,20,0,17.45,Fri,F
M,47,510,20,0,17.48333333,Fri,F
M,49,604,20,0,10.36666667,Fri,F
M,52,706,20,0,12.23333333,Fri,F
M,42,1217,20,0,22.81666667,Tue,VF
M,55,1219,20,1,17.43333333,Fri,F
M,44,1512,20,0,12,Fri,F
M,500,437,20,0,14.86666667,Tue,L
M,47,307,20,0,9.95,Fri,F
M,56,304,20,0,10.76666667,Wed,F
M,57,328,20,0,10.08333333,Fri,VF
M,49,326,20,0,16.18333333,Wed,F
M,48,370,20,0,17.25,Tue,F
M,53,414,20,0,16.35,Fri,F
M,46,452,20,0,16.15,Fri,F
M,57,488,20,0,16.78333333,Mon,F
M,52,508,20,0,16.6,Fri,F
M,54,285,20,0,10.28333333,Fri,VF
M,50,502,20,0,13.16666667,Wed,F
M,531,646,20,0,18.36666667,Thu,F
M,534,355,20,23,11.91666667,Sun,F
M,542,431,20,0,11.43333333,Wed,F
M,530,579,20,56,14.01666667,Tue,F
M,531,776,20,0,12.61666667,Wed,F
M,535,813,20,1,10.16666667,Fri,F
M,533,950,20,0,11.06666667,Fri,F
M,530,203,20,0,15.75,Wed,F
M,52,431,20,0,0.116666667,Wed,F
M,62,433,20,0,0.1,Wed,F
